,level_0,id,index,play_pattern,location,shot,type,outcome,body_part,xG_statsbomb
2,4,c56f3aa1-26fe-4e10-a636-0865360df2bc,803,Regular Play,"[95.2, 41.5]","{'statsbomb_xg': 0.054610096, 'end_location': [120.0, 35.3, 3.4], 'key_pass_id': 'dba5a272-96fd-45de-8570-a63d8f5c4e94', 'technique': {'id': 93, 'name': 'Normal'}, 'body_part': {'id': 38, 'name': 'Left Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 98, 'name': 'Off T'}, 'freeze_frame': [{'location': [94.0, 37.1], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.7, 39.6], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 46.7], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 38.6], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 52.7], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 35.0], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.1, 42.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.9, 53.5], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [94.7, 51.4], 'player': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.3, 29.5], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]}",Open Play,Off T,Left Foot,0.054610096
3,6,cb2293ec-4c84-438e-b0c3-ba7be743d402,1322,Regular Play,"[112.3, 45.1]","{'one_on_one': True, 'statsbomb_xg': 0.16491379, 'end_location': [120.0, 36.9, 0.5], 'key_pass_id': 'a7ce348a-cf79-4a60-b421-b68c906df58b', 'outcome': {'id': 97, 'name': 'Goal'}, 'technique': {'id': 93, 'name': 'Normal'}, 'body_part': {'id': 37, 'name': 'Head'}, 'type': {'id': 87, 'name': 'Open Play'}, 'freeze_frame': [{'location': [100.5, 33.9], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.9, 17.6], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.4, 34.2], 'player': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.1, 51.0], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 44.2], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 32.3], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.6, 44.2], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.8, 37.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.2, 25.3], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 28.7], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.6, 20.9], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.5, 41.8], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 60.7], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]}",Open Play,Goal,Head,0.16491379
4,9,eb5fdf0f-6d7d-4096-b301-5818adf09842,1980,Regular Play,"[97.4, 45.4]","{'statsbomb_xg': 0.04007158, 'end_location': [100.8, 44.1], 'key_pass_id': '4daf0dfc-0bba-49ff-a1bf-9be038b9acb3', 'technique': {'id': 93, 'name': 'Normal'}, 'body_part': {'id': 38, 'name': 'Left Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 96, 'name': 'Blocked'}, 'freeze_frame': [{'location': [100.9, 45.5], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.2, 35.0], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.9, 50.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [97.9, 18.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.2, 47.3], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 47.1], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 54.0], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.1, 44.1], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 38.5], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 35.9], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [88.6, 58.3], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.2, 40.8], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 64.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.7, 45.2], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.2, 30.6], 'player': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]}",Open Play,Blocked,Left Foot,0.04007158
5,10,7e078c89-9c39-4029-95e2-9c701b67058b,2540,Regular Play,"[97.4, 49.7]","{'statsbomb_xg': 0.029657349, 'end_location': [120.0, 44.6, 3.7], 'body_part': {'id': 40, 'name': 'Right Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 98, 'name': 'Off T'}, 'technique': {'id': 93, 'name': 'Normal'}, 'freeze_frame': [{'location': [113.1, 41.3], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 51.6], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.3, 62.9], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [95.8, 39.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 41.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.7, 23.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.3, 42.1], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.6, 24.7], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [97.2, 48.5], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.7, 49.5], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.7, 53.7], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 48.6], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 43.6], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 39.9], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.4, 33.8], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [83.2, 25.1], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.6, 57.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]}",Open Play,Off T,Right Foot,0.029657349
6,13,58c37eb5-d10d-4507-9d9c-8b3a610668c7,3127,Regular Play,"[105.5, 38.5]","{'statsbomb_xg': 0.13638648, 'end_location': [120.0, 30.3, 1.1], 'key_pass_id': '5b9ec4df-0f16-4841-b2a2-5ca325da0280', 'body_part': {'id': 37, 'name': 'Head'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 98, 'name': 'Off T'}, 'technique': {'id': 93, 'name': 'Normal'}, 'freeze_frame': [{'location': [107.9, 53.2], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.1, 58.9], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 49.3], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.6, 66.3], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 44.8], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 43.3], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.8, 46.6], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 36.4], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 44.2], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 62.3], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.5, 71.0], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.2, 41.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.0, 49.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.2, 22.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]}",Open Play,Off T,Head,0.13638648
7,14,548238a2-85ad-4d10-a311-e568ba2bafc7,3334,Regular Play,"[102.4, 30.5]","{'statsbomb_xg': 0.07740248, 'end_location': [118.0, 36.9, 0.6], 'key_pass_id': 'e229fe65-9b7b-4f0b-86b6-16b11582a78a', 'technique': {'id': 93, 'name': 'Normal'}, 'body_part': {'id': 40, 'name': 'Right Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 100, 'name': 'Saved'}, 'freeze_frame': [{'location': [109.2, 16.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 25.1], 'player': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.3, 37.6], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 25.0], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.5, 39.4], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.4, 36.0], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 30.0], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 39.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.9, 37.3], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.9, 9.3], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.9, 33.5], 'player': {'id': 28658, 'name': 'Augusto Jorge Mateo Solari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [98.7, 31.4], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.7, 46.6], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 37.8], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]}",Open Play,Saved,Right Foot,0.07740248
8,18,ba77bba3-1e08-4ed7-a0e3-35be3064a58e,3948,Regular Play,"[107.4, 40.5]","{'statsbomb_xg': 0.25516874, 'end_location': [118.4, 41.4, 0.6], 'key_pass_id': '2fdd1082-ebc9-4acc-a4e1-7e4748c03cae', 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 100, 'name': 'Saved'}, 'first_time': True, 'technique': {'id': 93, 'name': 'Normal'}, 'body_part': {'id': 40, 'name': 'Right Foot'}, 'freeze_frame': [{'location': [100.0, 30.7], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 31.8], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.7, 38.7], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.0, 54.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.9, 40.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 46.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 25.9], 'player': {'id': 39598, 'name': 'Miguel Baeza Pérez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 63.0], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]}",Open Play,Saved,Right Foot,0.25516874
9,19,717f3df0-9b1d-41ba-926c-60a7d2550b20,3975,Regular Play,"[112.8, 35.0]","{'statsbomb_xg': 0.17842196, 'end_location': [120.0, 46.2, 0.7], 'key_pass_id': '2fa3a522-3e84-4d07-b83e-c4ef97930f77', 'first_time': True, 'technique': {'id': 91, 'name': 'Half Volley'}, 'body_part': {'id': 40, 'name': 'Right Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 98, 'name': 'Off T'}, 'freeze_frame': [{'location': [111.1, 43.4], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.3, 31.1], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.9, 27.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [110.9, 26.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.8, 28.5], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 29.1], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 36.4], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 36.7], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 33.1], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.2, 36.1], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 46.9], 'player': {'id': 28658, 'name': 'Augusto Jorge Mateo Solari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]}",Open Play,Off T,Right Foot,0.17842196
10,20,4cd21d22-2a02-4059-a609-65735477ffcb,4034,Regular Play,"[108.7, 30.9]","{'statsbomb_xg': 0.085805565, 'end_location': [110.1, 34.0], 'key_pass_id': '6448c043-0847-480a-bbb0-ca97efbf52f3', 'outcome': {'id': 101, 'name': 'Wayward'}, 'first_time': True, 'technique': {'id': 93, 'name': 'Normal'}, 'body_part': {'id': 38, 'name': 'Left Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'freeze_frame': [{'location': [105.5, 32.0], 'player': {'id': 28658, 'name': 'Augusto Jorge Mateo Solari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.3, 43.2], 'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 32.6], 'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 37.7], 'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 32.0], 'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 31.6], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 31.2], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.9, 26.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [117.8, 36.8], 'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 36.1], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.8, 47.0], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]}",Open Play,Wayward,Left Foot,0.085805565
11,21,92ee9ece-c627-44c4-bda7-7db1700b3124,4081,Regular Play,"[112.9, 45.0]","{'statsbomb_xg': 0.3457039, 'end_location': [120.0, 41.4, 1.1], 'first_time': True, 'technique': {'id': 91, 'name': 'Half Volley'}, 'body_part': {'id': 40, 'name': 'Right Foot'}, 'type': {'id': 87, 'name': 'Open Play'}, 'outcome': {'id': 97, 'name': 'Goal'}, 'freeze_frame': [{'location': [112.4, 27.8], 'player': {'id': 28658, 'name': 'Augusto Jorge Mateo Solari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.4, 70.6], 'player': {'id': 39598, 'name': 'Miguel Baeza Pérez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.8, 53.6], 'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.7, 62.2], 'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.4, 49.0], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.6, 37.5], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.2, 43.9], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.2, 52.5], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 60.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 68.3], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.3, 39.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 43.8], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.2, 35.5], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]}",Open Play,Goal,Right Foot,0.3457039
